Filename,contrast,dissimilarity,homogeneity,energy,correlation,ASM
IMG_0383.JPG,71.8416112224449,3.5347575150300603,0.5525885165870469,0.09129382999594074,0.9913983458184339,0.00833456339532773
IMG_0384.JPG,132.91546693386775,4.593879759519038,0.5269301219283411,0.0852505085865192,0.9847650698520093,0.0072676492142601835
IMG_0385.JPG,104.12328256513025,4.161855711422845,0.5314229757353306,0.07804959210885165,0.9876342266556866,0.006091738828358118
IMG_0386.JPG,168.09387174348694,4.619434869739479,0.5041047153846294,0.07532773516887352,0.9712908880980341,0.005674267685671944
IMG_0387.JPG,51.62298597194389,2.9329739478957917,0.5090060732947961,0.06539837940133662,0.9850815064766876,0.004276948028321171
IMG_0388.JPG,167.41931863727453,6.203086172344689,0.41640609533457246,0.058967309807462065,0.9839423760474182,0.003477143625929212
IMG_0389.JPG,186.61482965931864,7.248344689378757,0.37217345762835213,0.05469307227878636,0.9791248901292393,0.002991332155292549
IMG_0390.JPG,255.14072144288573,9.096088176352705,0.29231318256668726,0.036928245320194994,0.9706940206697044,0.0013636953024285035
IMG_0391.JPG,163.5608977955912,7.047118236472946,0.31319737230306055,0.033678814842963666,0.9793792430501214,0.0011342625692266296
IMG_0392.JPG,216.14436072144284,7.992160320641281,0.30336160864811224,0.03386357743267311,0.9650264041835258,0.0011467418765386476
IMG_0393.JPG,144.24027254509016,6.250541082164328,0.3095809943998887,0.03525638390951453,0.9737559985855689,0.0012430126063750749
IMG_0394.JPG,196.79221242484962,7.565743486973946,0.3199381547147937,0.03759466811726238,0.971500804401626,0.0014133590708471043
IMG_0395.JPG,268.5071903807615,9.309739478957916,0.2796267717566802,0.034595163158374645,0.9688825104891979,0.001196825313954562
IMG_0396.JPG,262.6436232464929,8.231991983967934,0.3628600103901532,0.05543996378044968,0.9746116944139438,0.0030735895839775723
IMG_0397.JPG,186.66822444889775,6.212777555110219,0.39903901601733516,0.05740856904875526,0.9809631831487703,0.0032957438002257007
IMG_0398.JPG,151.20417635270545,5.6274308617234485,0.43250554978125333,0.06299155276014125,0.9809210342881776,0.0039679357191336586
IMG_0399.JPG,164.45940280561123,5.94254509018036,0.4117867743515754,0.057397812374917596,0.9798231937133598,0.0032945088654262435
IMG_0400.JPG,161.24209619238482,5.899410821643287,0.41323719828270333,0.05632154466193959,0.9804573313720242,0.0031721163931068557
IMG_0401.JPG,43.54096192384769,2.8670220440881757,0.47674628049449974,0.05069135832447068,0.9856621410210729,0.002569613808779883
IMG_0402.JPG,51.278124248496994,3.108200400801603,0.4600290551589458,0.049115623016710075,0.9850765875590697,0.0024123444243195806
IMG_0403.JPG,85.30530661322646,4.158733466933867,0.3961969599349874,0.04438339336829838,0.9749815044799371,0.0019698856068851127
IMG_0404.JPG,66.9022725450902,3.421543086172345,0.41100015066300605,0.04460537572553662,0.971106308605423,0.0019896395436162914
IMG_0405.JPG,97.55381963927854,4.147198396793587,0.40329325606652927,0.043564986958824346,0.9677469896647882,0.0018979080887225352
IMG_0406.JPG,101.46844488977956,4.019442885771543,0.4490434900230089,0.04874034878735741,0.9692215596457079,0.0023756215999132533
IMG_0407.JPG,93.81928657314631,3.920264529058116,0.4158837074498174,0.04468704667836951,0.9734457638798906,0.001996932140834775
IMG_0408.JPG,96.52407615230459,3.917799599198396,0.4237581175713986,0.045823020917296176,0.9721058877370085,0.002099749245986963
IMG_0409.JPG,41.14531863727455,2.770160320641282,0.45928594675584383,0.056689332992890425,0.9795306014014235,0.0032136804751788147
IMG_0410.JPG,50.526637274549095,3.2660040080160315,0.42856272727912864,0.04527875375387278,0.9815705354207109,0.0020501655415038488
IMG_0411.JPG,91.54585971943888,4.538092184368739,0.3583859196153869,0.03658768239967523,0.9757902778372023,0.0013386585033795045
IMG_0412.JPG,77.6347615230461,4.074793587174349,0.38155941600796583,0.039919445716802754,0.9747694790719001,0.001593562146336762
IMG_0413.JPG,83.02335470941885,4.332845691382766,0.36112883448963085,0.03537991354109807,0.9729797128826128,0.0012517382821755742
IMG_0414.JPG,91.07758717434871,4.090805611222445,0.4068518605353065,0.04189914734261258,0.9673036797119692,0.0017555385480379593
IMG_0415.JPG,144.7352745490982,5.507090180360723,0.3579634676854068,0.03467223938656951,0.964305605357663,0.0012021641840795822
IMG_0416.JPG,185.18172344689378,6.587318637274549,0.32204939520193754,0.031232269414702467,0.962270599204024,0.0009754546527925591
IMG_0417.JPG,192.71923446893788,6.38172745490982,0.33729509299742594,0.034196513396952004,0.9613714816975575,0.0011694015285079178
IMG_0418.JPG,155.37330260521043,5.3140400801603205,0.38473409442941103,0.043008735931905455,0.9695269034530738,0.0018497513664603757
IMG_0419.JPG,49.26861723446894,2.8280400801603207,0.5685978368137206,0.08467716604200821,0.9943604086034208,0.00717022244890583
IMG_0420.JPG,51.123070140280554,2.9050901803607214,0.562861888662372,0.0805848609079334,0.9940307039181174,0.006493919807550973
IMG_0421.JPG,49.42077755511023,2.842837675350701,0.5661707587132223,0.08659654238343731,0.9944256034097996,0.007498961152766454
IMG_0422.JPG,47.078965931863735,2.8256913827655317,0.5588779495760136,0.08265917654872314,0.9944293589682867,0.006832539467712981
IMG_0423.JPG,130.53021643286573,4.388252505010021,0.5152746975196814,0.0743436369672931,0.97831666445352,0.005526976357524668
IMG_0424.JPG,82.87811623246493,3.1932424849699403,0.5526618126950649,0.08014383893686698,0.9876646576750516,0.006423034919538476
IMG_0425.JPG,70.15680561122242,2.9656553106212415,0.5508035029537635,0.06955914150397784,0.9895218844588936,0.0048384741667704114
IMG_0426.JPG,88.46476953907816,4.163871743486974,0.4688977023198869,0.05843347954933749,0.9872495918730098,0.0034144715322428423
IMG_0427.JPG,92.65959519038076,4.285326653306613,0.4621409072130265,0.05682629315258457,0.9871125957988266,0.00322922759346348
IMG_0428.JPG,209.8147695390781,6.222456913827653,0.5270661703219578,0.1126142348002911,0.9839546765393377,0.012681965879655097
IMG_0429.JPG,35.24524649298597,2.729615230460922,0.5053477796346738,0.05865124546421531,0.9953440025736411,0.0034399685945036367
IMG_0430.JPG,15.616256513026052,1.821130260521042,0.5775971996374664,0.06210002016398587,0.9977411851182937,0.0038564125043674524
IMG_0431.JPG,35.873262525050094,2.7531022044088167,0.5011357266822007,0.05892460964698628,0.9934756915211592,0.0034721096220497083
IMG_0432.JPG,26.331266533066128,2.0224809619238475,0.5603333034870683,0.06762546705467011,0.9937368442757855,0.004573203794362272
IMG_0433.JPG,66.82929058116233,3.567815631262525,0.4605669198756407,0.049883981042136066,0.9906877504420188,0.00248841156461219
IMG_0434.JPG,245.4456352705411,7.349531062124248,0.37334383197986815,0.042643157596543614,0.9695498216777543,0.0018184388898036556
IMG_0435.JPG,122.16157114228459,4.697883767535069,0.44809849934062085,0.06556463163016715,0.989289230955523,0.004298720920799515
IMG_0436.JPG,40.76201202404809,2.2210180360721443,0.6236468027534604,0.11032608010998092,0.996509868483354,0.012171843952433928
IMG_0437.JPG,53.945154308617234,2.5759118236472944,0.6146830948467344,0.1000587494141515,0.9945916757925959,0.01001175333432396
IMG_0438.JPG,67.66436873747494,3.5791663326653302,0.46677698412552715,0.047788848585210805,0.9839277972653363,0.0022837740491002045
IMG_0439.JPG,142.37668136272546,5.63287374749499,0.39153488083480625,0.0415072534014404,0.9627028114618241,0.001722852084931386
IMG_0440.JPG,94.53316633266532,4.559811623246494,0.3864643995339081,0.04219976727603094,0.9583792558505597,0.001780820358151172
